instruction_name,source_name,pattern,source_file,source_location,generation_input
PV_MAXU_H,pv.maxu.h,0011100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:61,No
PV_MAXU_SC_H,pv.maxu.sc.h,0011100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:62,No
PV_MAXU_SCI_H,pv.maxu.sci.h,001110???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:63,No
PV_MAXU_B,pv.maxu.b,0011100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:64,No
PV_MAXU_SC_B,pv.maxu.sc.b,0011100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:65,No
PV_MAXU_SCI_B,pv.maxu.sci.b,001110???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:66,No
PV_SRL_H,pv.srl.h,0100000??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:68,No
PV_SRL_SC_H,pv.srl.sc.h,0100000??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:69,No
PV_SRL_SCI_H,pv.srl.sci.h,010000???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:70,No
PV_SRL_B,pv.srl.b,0100000??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:71,No
PV_SRL_SC_B,pv.srl.sc.b,0100000??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:72,No
PV_SRL_SCI_B,pv.srl.sci.b,010000???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:73,No
PV_SRA_H,pv.sra.h,0100100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:74,No
PV_SRA_SC_H,pv.sra.sc.h,0100100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:75,No
PV_SRA_SCI_H,pv.sra.sci.h,010010???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:76,No
PV_SRA_B,pv.sra.b,0100100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:77,No
PV_SRA_SC_B,pv.sra.sc.b,0100100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:78,No
PV_SRA_SCI_B,pv.sra.sci.b,010010???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:79,No
PV_SLL_H,pv.sll.h,0101000??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:80,No
PV_SLL_SC_H,pv.sll.sc.h,0101000??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:81,No
PV_SLL_SCI_H,pv.sll.sci.h,010100???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:82,No
PV_SLL_B,pv.sll.b,0101000??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:83,No
PV_SLL_SC_B,pv.sll.sc.b,0101000??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:84,No
PV_SLL_SCI_B,pv.sll.sci.b,010100???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:85,No
PV_OR_H,pv.or.h,0101100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:87,No
PV_OR_SC_H,pv.or.sc.h,0101100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:88,No
PV_OR_SCI_H,pv.or.sci.h,010110???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:89,No
PV_OR_B,pv.or.b,0101100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:90,No
PV_OR_SC_B,pv.or.sc.b,0101100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:91,No
PV_OR_SCI_B,pv.or.sci.b,010110???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:92,No
PV_XOR_H,pv.xor.h,0110000??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:93,No
PV_XOR_SC_H,pv.xor.sc.h,0110000??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:94,No
PV_XOR_SCI_H,pv.xor.sci.h,011000???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:95,No
PV_XOR_B,pv.xor.b,0110000??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:96,No
PV_XOR_SC_B,pv.xor.sc.b,0110000??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:97,No
PV_XOR_SCI_B,pv.xor.sci.b,011000???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:98,No
PV_AND_H,pv.and.h,0110100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:99,No
PV_AND_SC_H,pv.and.sc.h,0110100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:100,No
PV_AND_SCI_H,pv.and.sci.h,011010???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:101,No
PV_AND_B,pv.and.b,0110100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:102,No
PV_AND_SC_B,pv.and.sc.b,0110100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:103,No
PV_AND_SCI_B,pv.and.sci.b,011010???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:104,No
PV_ABS_H,pv.abs.h,011100000000?????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:106,No
PV_ABS_B,pv.abs.b,011100000000?????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:107,No
PV_EXTRACT_H,pv.extract.h,011110???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:109,No
PV_EXTRACT_B,pv.extract.b,011110???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:110,No
PV_EXTRACTU_H,pv.extractu.h,100100???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:111,No
PV_EXTRACTU_B,pv.extractu.b,100100???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:112,No
PV_INSERT_H,pv.insert.h,101100???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:113,No
PV_INSERT_B,pv.insert.b,101100???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:114,No
PV_DOTSP_H,pv.dotsp.h,1001100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:116,No
PV_DOTSP_SC_H,pv.dotsp.sc.h,1001100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:117,No
PV_DOTSP_SCI_H,pv.dotsp.sci.h,100110???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:118,No
PV_DOTSP_B,pv.dotsp.b,1001100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:119,No
PV_DOTSP_SC_B,pv.dotsp.sc.b,1001100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:120,No
PV_DOTSP_SCI_B,pv.dotsp.sci.b,100110???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:121,No
PV_DOTUP_H,pv.dotup.h,1000000??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:123,No
PV_DOTUP_SC_H,pv.dotup.sc.h,1000000??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:124,No
PV_DOTUP_SCI_H,pv.dotup.sci.h,100000???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:125,No
PV_DOTUP_B,pv.dotup.b,1000000??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:126,No
PV_DOTUP_SC_B,pv.dotup.sc.b,1000000??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:127,No
PV_DOTUP_SCI_B,pv.dotup.sci.b,100000???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:128,No
PV_DOTUSP_H,pv.dotusp.h,1000100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:130,No
PV_DOTUSP_SC_H,pv.dotusp.sc.h,1000100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:131,No
PV_DOTUSP_SCI_H,pv.dotusp.sci.h,100010???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:132,No
PV_DOTUSP_B,pv.dotusp.b,1000100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:133,No
PV_DOTUSP_SC_B,pv.dotusp.sc.b,1000100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:134,No
PV_DOTUSP_SCI_B,pv.dotusp.sci.b,100010???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:135,No
PV_SDOTSP_H,pv.sdotsp.h,1011100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:137,No
PV_SDOTSP_SC_H,pv.sdotsp.sc.h,1011100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:138,No
PV_SDOTSP_SCI_H,pv.sdotsp.sci.h,101110???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:139,No
PV_SDOTSP_B,pv.sdotsp.b,1011100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:140,No
PV_SDOTSP_SC_B,pv.sdotsp.sc.b,1011100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:141,No
PV_SDOTSP_SCI_B,pv.sdotsp.sci.b,101110???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:142,No
PV_SDOTUP_H,pv.sdotup.h,1010000??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:144,No
PV_SDOTUP_SC_H,pv.sdotup.sc.h,1010000??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:145,No
PV_SDOTUP_SCI_H,pv.sdotup.sci.h,101000???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:146,No
PV_SDOTUP_B,pv.sdotup.b,1010000??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:147,No
PV_SDOTUP_SC_B,pv.sdotup.sc.b,1010000??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:148,No
PV_SDOTUP_SCI_B,pv.sdotup.sci.b,101000???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:149,No
PV_SDOTUSP_H,pv.sdotusp.h,1010100??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:151,No
PV_SDOTUSP_SC_H,pv.sdotusp.sc.h,1010100??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:152,No
PV_SDOTUSP_SCI_H,pv.sdotusp.sci.h,101010???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:153,No
PV_SDOTUSP_B,pv.sdotusp.b,1010100??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:154,No
PV_SDOTUSP_SC_B,pv.sdotusp.sc.b,1010100??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:155,No
PV_SDOTUSP_SCI_B,pv.sdotusp.sci.b,101010???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:156,No
PV_CMPEQ_H,pv.cmpeq.h,0000010??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:158,No
PV_CMPEQ_SC_H,pv.cmpeq.sc.h,0000010??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:159,No
PV_CMPEQ_SCI_H,pv.cmpeq.sci.h,000001???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:160,No
PV_CMPEQ_B,pv.cmpeq.b,0000010??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:161,No
PV_CMPEQ_SC_B,pv.cmpeq.sc.b,0000010??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:162,No
PV_CMPEQ_SCI_B,pv.cmpeq.sci.b,000001???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:163,No
PV_CMPNE_H,pv.cmpne.h,0000110??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:165,No
PV_CMPNE_SC_H,pv.cmpne.sc.h,0000110??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:166,No
PV_CMPNE_SCI_H,pv.cmpne.sci.h,000011???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:167,No
PV_CMPNE_B,pv.cmpne.b,0000110??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:168,No
PV_CMPNE_SC_B,pv.cmpne.sc.b,0000110??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:169,No
PV_CMPNE_SCI_B,pv.cmpne.sci.b,000011???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:170,No
PV_CMPGT_H,pv.cmpgt.h,0001010??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:172,No
PV_CMPGT_SC_H,pv.cmpgt.sc.h,0001010??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:173,No
PV_CMPGT_SCI_H,pv.cmpgt.sci.h,000101???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:174,No
PV_CMPGT_B,pv.cmpgt.b,0001010??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:175,No
PV_CMPGT_SC_B,pv.cmpgt.sc.b,0001010??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:176,No
PV_CMPGT_SCI_B,pv.cmpgt.sci.b,000101???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:177,No
PV_CMPGE_H,pv.cmpge.h,0001110??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:179,No
PV_CMPGE_SC_H,pv.cmpge.sc.h,0001110??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:180,No
PV_CMPGE_SCI_H,pv.cmpge.sci.h,000111???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:181,No
PV_CMPGE_B,pv.cmpge.b,0001110??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:182,No
PV_CMPGE_SC_B,pv.cmpge.sc.b,0001110??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:183,No
PV_CMPGE_SCI_B,pv.cmpge.sci.b,000111???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:184,No
PV_CMPLT_H,pv.cmplt.h,0010010??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:186,No
PV_CMPLT_SC_H,pv.cmplt.sc.h,0010010??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:187,No
PV_CMPLT_SCI_H,pv.cmplt.sci.h,001001???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:188,No
PV_CMPLT_B,pv.cmplt.b,0010010??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:189,No
PV_CMPLT_SC_B,pv.cmplt.sc.b,0010010??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:190,No
PV_CMPLT_SCI_B,pv.cmplt.sci.b,001001???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:191,No
PV_CMPLE_H,pv.cmple.h,0010110??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:193,No
PV_CMPLE_SC_H,pv.cmple.sc.h,0010110??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:194,No
PV_CMPLE_SCI_H,pv.cmple.sci.h,001011???????????110?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:195,No
PV_CMPLE_B,pv.cmple.b,0010110??????????001?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:196,No
PV_CMPLE_SC_B,pv.cmple.sc.b,0010110??????????101?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:197,No
PV_CMPLE_SCI_B,pv.cmple.sci.b,001011???????????111?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:198,No
PV_CMPGTU_H,pv.cmpgtu.h,0011010??????????000?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:200,No
PV_CMPGTU_SC_H,pv.cmpgtu.sc.h,0011010??????????100?????1010111,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM,sw/toolchain/riscv-opcodes/opcodes-xpulpvect_CUSTOM:201,No
